log_id,bank_id,metric,year,issue,detail,severity
248,,,,dataset_summary,7846 cells loaded across 17 banks; 2497 carry no numeric value and are stored as NULL (never zero-filled).,info
231,bangladesh_development_bank_plc_bdbl,,,empty_year_column,"Bangladesh Development Bank PLC (BDBL) has no data at all for 2 year column(s): 2025, 2026. These are NULL, never zero.",info
232,bangladesh_krishi_bank_bkb,,,empty_year_column,"Bangladesh Krishi Bank (BKB) has no data at all for 37 year column(s): 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009. These are NULL, never zero.",info
1,bank_asia_plc,,,bank_name_normalised,Sheet 'Bank Asia Ltd' titles this bank 'Bank Asia PLC'; display_name was normalised to 'Bank Asia PLC'. The original string is preserved in banks.sheet_title.,info
234,bank_asia_plc,,,missing_marker_cell,Bank Asia PLC: 16 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
2,bank_asia_plc,CRAR % (Group),2015,text_cell_with_recoverable_number,M33 held '80.31%*'; a number was recovered (80.31) but the original text is kept in raw_value.,info
230,basic_bank_plc,,,empty_year_column,"BASIC Bank PLC has no data at all for 2 year column(s): 2025, 2026. These are NULL, never zero.",info
3,brac_bank_plc,,,bank_name_normalised,Sheet 'BRAC Bank Ltd' titles this bank 'Brac Bank LTD'; display_name was normalised to 'BRAC Bank PLC'. The original string is preserved in banks.sheet_title.,info
235,brac_bank_plc,,,missing_marker_cell,BRAC Bank PLC: 2 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
4,dutch_bangla_bank_plc,,,bank_name_normalised,Sheet 'Dutch-Bangla Bank PLC' titles this bank 'Dutch Banlga Bank Ltd'; display_name was normalised to 'Dutch-Bangla Bank PLC'. The original string is preserved in banks.sheet_title.,info
236,dutch_bangla_bank_plc,,,missing_marker_cell,Dutch-Bangla Bank PLC: 19 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
5,eastern_bank_plc,,,bank_name_normalised,Sheet 'Eastern Bank Ltd' titles this bank 'Eastern bank PLC'; display_name was normalised to 'Eastern Bank PLC'. The original string is preserved in banks.sheet_title.,info
227,eastern_bank_plc,,,empty_year_column,"Eastern Bank PLC has no data at all for 1 year column(s): 2016. These are NULL, never zero.",info
237,eastern_bank_plc,,,missing_marker_cell,Eastern Bank PLC: 42 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
238,eastern_bank_plc,,,missing_marker_cell,Eastern Bank PLC: 2 cell(s) contain the placeholder 'N/A⁴' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
229,janata_bank_plc,,,empty_year_column,"Janata Bank PLC has no data at all for 1 year column(s): 2026. These are NULL, never zero.",info
239,mercantile_bank_plc,,,missing_marker_cell,Mercantile Bank PLC: 2 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
9,mutual_trust_bank_plc,,,bank_name_normalised,Sheet 'Mutual Trust Bank' titles this bank 'MTB-'; display_name was normalised to 'Mutual Trust Bank PLC'. The original string is preserved in banks.sheet_title.,info
240,mutual_trust_bank_plc,,,missing_marker_cell,Mutual Trust Bank PLC: 15 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
241,mutual_trust_bank_plc,,,missing_marker_cell,Mutual Trust Bank PLC: 1 cell(s) contain the placeholder 'N/A‡' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
242,mutual_trust_bank_plc,,,missing_marker_cell,Mutual Trust Bank PLC: 2 cell(s) contain the placeholder 'n/a*' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
10,mutual_trust_bank_plc,Total Assets,2016,text_cell_with_recoverable_number,"L17 held '165,370†'; a number was recovered (165370.0) but the original text is kept in raw_value.",info
11,mutual_trust_bank_plc,Loans & Advances,2016,text_cell_with_recoverable_number,"L18 held '114,356†'; a number was recovered (114356.0) but the original text is kept in raw_value.",info
12,mutual_trust_bank_plc,Total Deposits,2016,text_cell_with_recoverable_number,"L19 held '131,272†'; a number was recovered (131272.0) but the original text is kept in raw_value.",info
243,prime_bank_plc,,,missing_marker_cell,Prime Bank PLC: 2 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
244,prime_bank_plc,,,missing_marker_cell,Prime Bank PLC: 2 cell(s) contain the placeholder 'n/a' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
228,pubali_bank_plc,,,empty_year_column,"Pubali Bank PLC has no data at all for 1 year column(s): 2015. These are NULL, never zero.",info
245,pubali_bank_plc,,,missing_marker_cell,Pubali Bank PLC: 23 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
246,pubali_bank_plc,,,missing_marker_cell,Pubali Bank PLC: 1 cell(s) contain the placeholder 'N/M' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
233,rupali_bank_plc,,,empty_year_column,"Rupali Bank PLC has no data at all for 12 year column(s): 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2026. These are NULL, never zero.",info
13,southeast_bank_plc,,,bank_name_normalised,Sheet 'Southeast Bank PLC' titles this bank 'South East Bank PLC'; display_name was normalised to 'Southeast Bank PLC'. The original string is preserved in banks.sheet_title.,info
247,southeast_bank_plc,,,missing_marker_cell,Southeast Bank PLC: 2 cell(s) contain the placeholder 'N/A' rather than a figure. Stored as NULL in value_numeric with the placeholder kept in raw_value — never zero-filled.,info
14,southeast_bank_plc,YoY NPAT growth %,2015,text_cell_with_recoverable_number,M39 held '−20.00%'; a number was recovered (-20.0) but the original text is kept in raw_value.,info
214,bangladesh_development_bank_plc_bdbl,Loan-Deposit Ratio %,2010,value_outside_plausible_range,"Bangladesh Development Bank PLC (BDBL) 'Loan-Deposit Ratio %' 2010 = 304.43 percentage points, outside the sanity band [0, 200]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
215,bangladesh_development_bank_plc_bdbl,Loan-Deposit Ratio %,2011,value_outside_plausible_range,"Bangladesh Development Bank PLC (BDBL) 'Loan-Deposit Ratio %' 2011 = 213.44 percentage points, outside the sanity band [0, 200]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
216,bangladesh_krishi_bank_bkb,Cost-to-Income Ratio %,2014,value_outside_plausible_range,"Bangladesh Krishi Bank (BKB) 'Cost-to-Income Ratio %' 2014 = 501.99 percentage points, outside the sanity band [-500, 500]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
217,bangladesh_krishi_bank_bkb,Cost-to-Income Ratio %,2016,value_outside_plausible_range,"Bangladesh Krishi Bank (BKB) 'Cost-to-Income Ratio %' 2016 = 508.35 percentage points, outside the sanity band [-500, 500]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
218,bangladesh_krishi_bank_bkb,Cost-to-Income Ratio %,2018,value_outside_plausible_range,"Bangladesh Krishi Bank (BKB) 'Cost-to-Income Ratio %' 2018 = 650.43 percentage points, outside the sanity band [-500, 500]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
219,bangladesh_krishi_bank_bkb,Cost-to-Income Ratio %,2019,value_outside_plausible_range,"Bangladesh Krishi Bank (BKB) 'Cost-to-Income Ratio %' 2019 = 22991.03 percentage points, outside the sanity band [-500, 500]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
220,bangladesh_krishi_bank_bkb,Cost-to-Income Ratio %,2024,value_outside_plausible_range,"Bangladesh Krishi Bank (BKB) 'Cost-to-Income Ratio %' 2024 = -1238.80 percentage points, outside the sanity band [-500, 500]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
213,basic_bank_plc,ROE %,2021,value_outside_plausible_range,"BASIC Bank PLC 'ROE %' 2021 = 690.51 percentage points, outside the sanity band [-300, 300]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
221,ific_bank_plc,ROE %,2025,reported_ratio_not_reproducible,"IFIC Bank PLC reports 'ROE %' 2025 as -139.59 percentage points, but net_profit_after_tax / shareholders_equity on the same sheet rebuilds to -452.73 (69% apart). Nothing altered. Usually a reporting-basis difference — average versus closing denominator, or a group figure against solo inputs — rather than an error; check the bank's annual report before quoting either version.",warning
212,sonali_bank,ROE %,1982,value_outside_plausible_range,"Sonali Bank 'ROE %' 1982 = 378.74 percentage points, outside the sanity band [-300, 300]. Not altered. For the state-owned banks these extremes are frequently REAL (deeply negative capital, negative net interest income); check the source_notes table for that bank before calling it an error.",warning
